Window,Predicted_Risks_new,raw_risk_score,final_risk_score
2025-10-14 00:00:00+00:00,Transportation/Access Disruption,0.4848157245949397,0.8121367771552004
2025-10-14 00:00:00+00:00,Unexpected Expenditures,0.975020538904464,1.4028989584214795
2025-10-14 00:00:00+00:00,Violence or Threats,4.422591060548983,3.194317721404056
2025-10-21 00:00:00+00:00,Emergency Preparedness Gaps,1.1279913928738186,1.5545673497040875
2025-10-21 00:00:00+00:00,Enrollment Pressure,4.254061024458025,3.1492616139039025
2025-10-21 00:00:00+00:00,High-Profile Litigation,1.5315433141348571,1.8994504024862702
2025-10-21 00:00:00+00:00,IT System Failure,1.417911475196032,1.8095246461956966
2025-10-21 00:00:00+00:00,Infectious Disease Outbreak,1.1822505834634593,1.6053369490561062
2025-10-21 00:00:00+00:00,No Risk,2.7995464015307294,2.6413075661740635
2025-10-21 00:00:00+00:00,Policy or Political Interference,4.246341049968509,3.1471437765426415
2025-10-21 00:00:00+00:00,Rapid Speed of Disruptive Innovation,2.1486779891802694,2.311063483189507
2025-10-21 00:00:00+00:00,Research Funding Disruption,5.389267980670908,3.415569095811473
2025-10-21 00:00:00+00:00,Revenue Loss,4.127816341467487,3.1140092971809272
2025-10-21 00:00:00+00:00,Student Conduct Incident,3.3167755740809213,2.8510431009752235
2025-10-21 00:00:00+00:00,Title IX/ADA Noncompliance,1.605680015389891,1.9554373567485746
2025-10-21 00:00:00+00:00,Transportation/Access Disruption,2.294268491219633,2.392720073376601
2025-10-21 00:00:00+00:00,Violence or Threats,2.4299814316391948,2.464493492860112
2025-10-28 00:00:00+00:00,Academic Disruption,2.18549486056395,2.332192143628669
2025-10-28 00:00:00+00:00,Controversial Public Incident,2.5300289399247906,2.5149248345702557
2025-10-28 00:00:00+00:00,Enrollment Pressure,3.119022571722447,2.7754138125541883
2025-10-28 00:00:00+00:00,Institutional Alignment Risk,0.8283765906704894,1.244415360017323
2025-10-28 00:00:00+00:00,Lab Incident,2.02817537073215,2.239506207998542
2025-10-28 00:00:00+00:00,Leadership Missteps,3.0686306909142647,2.7552829961600964
2025-10-28 00:00:00+00:00,No Risk,4.642237366402119,3.2498481415919622
2025-10-28 00:00:00+00:00,Policy or Political Interference,5.498678396417201,3.4372418316507076
2025-10-28 00:00:00+00:00,Research Funding Disruption,5.268099021696967,3.3908547039518386
2025-10-28 00:00:00+00:00,Revenue Loss,2.908804013063848,2.68895305324267
2025-10-28 00:00:00+00:00,Student Conduct Incident,8.416641131043434e-05,0.0001683271556238227
